#,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,polarity_score,sentiment_label
2852,A3MRLEPJEL8J9R,NONE,Lisa Kennedy,"[0, 0]",amazing much hold tiny disc technology amazing way cheaper store,5,Huge Space!,1377129600,22-08-2013,473,0,0,0.8225,pos
2853,A13VJYR6NWK0A7,NONE,littledog,"[1, 1]",thing average mbps standard microsd worth premium whats time threw fit ended little guy half thats saying anything little guy look like something video game high technology go gb problem huge need data,5,RIP BUDDY!,1402099200,06-07-2014,155,1,1,0.6412,pos
2854,A2ZGWR8NBX8WVY,NONE,LittlePinkFlowers,"[0, 0]",love expanded storage nook hd sorry amazon kindles wanted see fuss nook still love kindles gig plenty space music movie,5,"Great way to expand storage, especially with tablets!",1383868800,11-08-2013,484,0,0,0.8689,pos
2855,A1P1O16N3ROSUY,NONE,Live_Aloha,"[0, 0]",never go wrong sandisk product never run problem needing reformat disk usually store music plug car instead carrying annoying ipod need synced time new music microsd drag drop,5,Love this brand and disk is of great quality!,1386720000,12-11-2013,391,0,0,-0.2235,neg
2856,A2VGCA4A5201P,NONE,"Living The Dream ""Stitchintime""","[0, 0]",job,5,Does the job fine,1404777600,07-08-2014,123,0,0,0,neg
2857,A1WWX9NI06JKFR,NONE,"L. J. Cabrera ""Leo Amazonholic""","[0, 0]",sandisk memory product period tried save buck lost money data free package way get card hand,5,Nothing further to be said,1393804800,03-03-2014,280,0,0,0.8126,pos
2858,A3JLRFTBQ4SSSX,NONE,ljesseph,"[0, 0]",smaller electronics finally able save card adapter fit larger lot storage small space looking small card fit pad,5,"Finally a small, high capacity storage card",1386806400,12-12-2013,361,0,0,0.802,pos
2859,AN28FUG6NBF0I,B007WTAJTO,LJ,"[0, 0]",work great tablet love always buy sandisk product never problem,5,Works great! My tablet loves it,1404950400,07-10-2014,62,0,0,0.89,pos
2860,A1TDE7D41QAPVZ,B007WTAJTO,L. Jones,"[0, 0]",sandisk sdsdquagua ultra gb microsdxc class uhs memory card much say card fact working well research believe good fast card complaint using galaxy note using samsungs ky file transfer app mac ive problem transferring music video doc file card,5,This card works well for me.,1384819200,19-11-2013,384,0,0,0.0258,pos
2861,A2SYHRNKY1RLVM,B007WTAJTO,"L. K. Bennett ""L. K. Bennett""","[0, 0]",bought memory chip gopro hero camera work beautifully arrived promptly little packaging,5,Great with GoPro Camera,1358208000,15-01-2013,692,0,0,0.8074,pos
2862,ATDFXAKLYU5ID,B007WTAJTO,L. Khalilova,"[0, 0]",space man observed writing speed mb mb dedicated usb card reader wrote mostly music android phone speed matter faster writing,5,64GB what's not too like,1370131200,06-02-2013,670,0,0,0.4767,pos
2863,AAPAILTXCLC3U,NONE,lloyd,"[0, 0]",slow expensive better option,3,Three Stars,1404345600,07-03-2014,276,0,0,0.4404,pos
2864,A2RUA2HAEWNJVF,B007WTAJTO,lmouse7,"[0, 0]",using cell phone far problemsi would recommend anyone need memory,5,Good product for the price,1394236800,03-08-2014,127,0,0,0.3612,pos
2865,A1EHXB9RE6YQ0H,B007WTAJTO,Locksmith,"[0, 0]",work lifetime warranty case malfunction several month sandisk send replacement cost,5,Lifetime warranty comes handy.,1386892800,13-12-2013,360,0,0,0,neg
2866,A1TMH29IO4F45S,B007WTAJTO,"lOcO ""lOcO""","[0, 0]",purchased item tablet say work type word review post,5,Purchased for a tablet,1356652800,28-12-2012,710,0,0,0,neg
2867,A2BRO8TM2UQYNO,B007WTAJTO,Logogogue,"[0, 0]",sandisk make great memory work perfectly couldnt happier recommend sure,5,Using it on my Samsung S4,1395878400,27-03-2014,256,0,0,0.5349,pos
2868,A2BBBID6B14U9H,B007WTAJTO,Lola,"[0, 1]",price memory go time good sale price purchased sandisk always worked flawlessly,5,Great deal!,1388966400,01-06-2014,190,0,1,0.5719,pos
2869,A2FRY2JUJNJYM0,B007WTAJTO,lone wolf,"[0, 0]",gift someone else needed memory space phone hope work,5,Gift,1368316800,05-12-2013,368,0,0,0.7003,pos
2870,A58SMXXZATBHC,B007WTAJTO,lone wolf,"[0, 0]",cant beat actual sandisk quality dont go memory rock worked fantastic purchase,5,Great Quality Memory,1391904000,02-09-2014,97,0,0,0.5574,pos
2871,A64S8V75ITLFG,B007WTAJTO,longcat,"[0, 0]",purchased two gb sd card used android phone video month usage phone card would randomly unmount took many remount reboots get card work eventually stopped accepting writes couldnt even formatted although could see card couple month thing happened random unmounts moved card video recorder worked even different usage died problem gb card far im staying away generation gb card rmad quick easy lexar gb sd card die sent card time havent gotten update lexar got update replacement sandisk supposedly something fixed new card hope,1,This gen of 64GB seems UNRELIABLE,1374019200,17-07-2013,509,0,0,-0.5719,neg
2872,A339ZGXYDS2T6A,B007WTAJTO,Lopaka,"[0, 0]",got cell phone motorola razr work fine hundred album thousand picture still gb memory left,5,Works fine,1384387200,14-11-2013,389,0,0,0.2023,pos
2873,ALFKIVR4GXVWU,B007WTAJTO,Lori Hockin,"[0, 0]",great micro sd access quick work awesome phone price also plus would definitely recommend product,5,Very nice purchase,1386892800,13-12-2013,360,0,0,0.9246,pos
2874,A1M9DNB921TYWC,B007WTAJTO,LostboyzKING,"[0, 0]",love thing store anything phone ton movie music stored sd card dont one want able store everything ever wanted access via phone need get,5,how could you not want this!?,1364342400,27-03-2013,621,0,0,0.6096,pos
2875,A2YXJXA4K4FAGV,B007WTAJTO,Lothos,"[0, 0]",first sandisk card bunch brand use one tablet work great really love lifetime warranty thats included far good,5,Works great!,1397779200,18-04-2014,234,0,0,0.9099,pos
2876,A3J4WSNIT72G8I,B007WTAJTO,Lotsapaints,"[0, 0]",shouldnt run room long time play video great camera plenty fast mostly going hold music casio g lte work great ive tested great price,5,Maxed out,1397606400,16-04-2014,236,0,0,0.9403,pos
2877,A36E4OO66CP2O1,B007WTAJTO,lotzosushi,"[0, 0]",really fast shipment got within day ordering even faster though gb microsdxc card ive using canon ti dslr big upgrade storage photo ive used month still life class speed reliability transfer almost twice fast old gb transcend sd cardthe thing odd shipping box came size laptop box inside envelope sdxc card seemed like quite big environmentally waste packaging,5,Blazing Fast! Best microSDXC,1355961600,20-12-2012,718,0,0,-0.4336,neg
2878,A25ZEDWCYRQT3M,B007WTAJTO,Louis G. Edwards,"[0, 0]",long term positive experience using sandisk card card work great transfer read speed purchased five card past month experience continues great recommend product,5,Great card,1381276800,10-09-2013,454,0,0,0.936,pos
2879,A1VJDSSUNIHVCQ,NONE,Louis Moga,"[0, 0]",car seemed great occasionally card suddenly formatted even without writing new data happened multiple devicesi lost video cant fairly forum say early run card occasionally fixed new run find difficult trust never problem sandisk product including card disappointed,2,"Great, until it randomly corrupts.",1388275200,29-12-2013,344,0,0,0.4133,pos
2880,A16OC0UK0LFQTP,B007WTAJTO,"Lou S ""Woodworker""","[0, 0]",card fast enough meet need galaxy note plenty memory picture file problem,5,Great card,1395187200,19-03-2014,264,0,0,-0.4019,neg
2881,A3VSG5X7GPNNW6,B007WTAJTO,Lou Thomas,"[1, 1]",nexus one listed supporting maximum gb report elsewhere took gb card put gb card powered phonethe phone reported card defective pulled notification issued report offered format cardi would note clockwork recovery rom manager app installed rooted cm android notification phone formatted card went well since move file manager sd card prior putting new card able check directly phonethat entire gb available turned using make copy content gb card pc using usb adapter powered phone put new gb card pc using micro sd adapter came card usb adapter adapterit showed gb usual gb card file mainly folder related clockworkmod placed sd card formatting show formatting came take note rom manager clockworkmod phone mileage may well vary root would suggest manager google play prior anyway deleted file wouldnt old file saved content old card onto new put new card n powered worked perfectly right explorer showed gb capacity used really needed spotify premium played fine saved file old card transferred new card explorer havent tried apps yet expecting good news based experience thus fari tried full backup using rom manager apparently worked without based would recommend card nexus one break get another gb aging phonethat nonetheless still one best phone keep mind thing used two hour,5,Nexus One Loves This Card!,1349049600,10-01-2012,1063,1,1,0.9363,pos
2882,A380LY5RLBLAK3,B007WTAJTO,Love Archos,"[0, 0]",believe generic tried generic need sandisk trust sandisk always work doesnt make right,5,memory you can trust,1388361600,30-12-2013,343,0,0,0.5106,pos
2883,A2849Q0P3JJ6DC,B007WTAJTO,L. Paquin,"[0, 0]",looking solution picture lenovo tablet come builtin mb microsd reader gb card full great find moved file mb card dont see speed issue formal test check capacity,5,"Work as expected, great price from Amazon",1403136000,19-06-2014,172,0,0,0.7506,pos
2884,AI3278GCW8Y3O,B007WTAJTO,"LP Johnson ""brother in the struggle""","[0, 1]",like storage capacity little gadget purchased use smartphone sandisk shown truly reliable quality storage device company well year come gb micro memory card come adapter use purpose tend bit pricey side cant beat amazon pricing go ahead get one two worthwhile investment wont disappointed,4,SanDisk is the way to go.,1390953600,29-01-2014,313,0,1,0.8731,pos
2885,A3ABVT2M5M6IKE,B007WTAJTO,"L. P. Nugaliyadda ""Pramod""","[1, 1]",superb complains ever bought galaxy,5,Excellent!,1395360000,21-03-2014,262,1,1,0.3612,pos
2886,A3H38JP56IKQJG,B007WTAJTO,"L. Pombo ""felinelvr""","[0, 0]",ordered gig card card received state gig card though hold gig data got ripped check day passed appears sort scam card clearly marked gig checked card two tablet two computer gig cardedit company tool reformat card able get close gig data though like using third party tool window mac linux system able format card correctly minus star use third party tool otherwise great card,4,"Received a 32 Gig card when I ordered a 64 Gig card, though the card is marked 64 Gig card!!",1395187200,19-03-2014,264,0,0,0.875,pos
2887,A330WA87Q307UE,B007WTAJTO,"L. Robinson ""ababyvoice""","[0, 0]",plenty space pic song store sd card adaptor help easy transfer laptop,5,Holds enough data,1371513600,18-06-2013,538,0,0,0.6808,pos
2888,AQFO8JP0OAL03,B007WTAJTO,L. Roelant,"[0, 0]",bought son gopro love gopro accessory great allows film long come downloads edits,5,Great product for a GoPro,1381363200,10-10-2013,424,0,0,0.8519,pos
2889,A3GG9XNLI26UJ4,B007WTAJTO,L. Rushforth,"[0, 1]",motorola droid razr maxx hd work fine gb sandisk card gb card died le month sandisk replace card warranty sandisk customer support team replacement process take month two month card worked flawlessly started intermittent error thought might problem phone tried gb card never problem returned gb card intermittent problem returned got worse eventually card completely died longer recognized either phone card reader window phone act card inserted even well plan update used card three month least four month,1,Unreliable,1358899200,23-01-2013,684,0,1,-0.9287,neg
2890,A2QAJL59XC9EUS,B007WTAJTO,lsal mom,"[0, 0]",bought daughter samsung galaxy tablet want play music time dont want expense paying bunch downloads bought microsdhc adapter put computer sd port put music cd collection put tablet play much want,5,Great for Samsung Galaxy Tablet,1376006400,08-09-2013,456,0,0,0.6908,pos
2891,AGWSHJMHTAY7Z,NONE,lt_4ever,"[0, 0]",well work glad fake would get bought online store piece max transfer speed mb advertised decent desktop usb,3,it was half of the retail price but speed is not as advertised.,1400630400,21-05-2014,201,0,0,0.25,pos
2892,A2H82JSKI3TYFA,B007WTAJTO,lucas710,"[0, 0]",fast reliable sd give g much ability thinking buying gb keep mind gb fill kinda fast shoot lost photo video,5,Great SD,1383955200,11-09-2013,453,0,0,-0.2163,neg
2893,A14UWMEHAYGM9X,B007WTAJTO,Lucy,"[0, 0]",arrived time schedule purchased black friday sale price much cheaper current listing price regretting going gb recommended purchased new samsung galaxy note phone,5,Love the black Friday cheap item,1357516800,01-07-2013,525,0,0,-0.2263,neg
2894,A18MQOW2I6HRJP,B007WTAJTO,Luiggi Restivo,"[0, 0]",faster memory use note dont problem faster transfer information really gb,5,excellent memory,1399161600,05-04-2014,247,0,0,0.3089,pos
2895,A26CZ8H6QOWDGW,NONE,Lui,"[0, 0]",nothing much really say adapter work gave star go n sometimes,3,Sd card,1389830400,16-01-2014,326,0,0,0,neg
2896,A1TK0U65V5PYE3,B007WTAJTO,"Luis E Castillo H ""Luis E Castillo H""","[0, 0]",quality good pricei recommend everyone aware need turn first window removed expensive forget,5,Amazing,1386806400,12-12-2013,361,0,0,0.5423,pos
2897,A243GSGE76TSZH,B007WTAJTO,Luis Emilio Lopez,"[0, 0]",nowadays memory dont fastest write speed even tho good hand sandisk good add even value imo specific memory card lifetime got one damaged year changed iti really like warranty service,5,Great!,1404086400,30-06-2014,161,0,0,0.8832,pos
2898,A1YL67KU2QDEYR,B007WTAJTO,Luis Gonzalez,"[0, 0]",baby samsung note much say except seems working without flaw,5,works as it should,1373932800,16-07-2013,510,0,0,0,neg
2899,A2UALKUPKTYBIL,B007WTAJTO,Luis,"[0, 0]",currently using tablet gaming work great havent lost anything speed work fine dont negative thing say,5,Great card,1403049600,18-06-2014,173,0,0,0.8708,pos
2900,A1WMPWLBOA0S68,B007WTAJTO,Luis,"[0, 0]",else say price right quality modern technology pair baby android got memory machine,5,"Awesome Quality, Cheap price!",1388448000,31-12-2013,342,0,0,0,neg
2901,A28TRYU3FJ039C,B007WTAJTO,luis,"[1, 1]",good could format pc running window pro cellphone running android version wireless canon vixia hf dual card formated card thing still read mounted onto samsung galaxy anyway said something corrupt file ever asked wanted format press ok work read gig got gig baby amazon deal bought two cancelled one stock still showing stock oh well really needed one got greedy,5,Awesome and fast card :),1368403200,13-05-2013,574,1,1,0.5574,pos
2902,A4BGWTZK5DM9Q,B007WTAJTO,Luis Lane,"[0, 0]",excelent product sandisk already gotten u used work gopro hero speed always includes adapter make versatile product,5,SanDisk,1402358400,06-10-2014,63,0,0,0.5574,pos
2903,A1XLE2D7P7SIDD,B007WTAJTO,"Luis Rafael Andrade ""lrafaelrj""","[0, 0]",sandisk best brand gb great size put music video etc recommend,5,"Perfect size, 32GB!",1389225600,01-09-2014,98,0,0,0.8957,pos
